Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SD_DESPERATESACRIFICE,,"Your creatures are resurrected with 100% {STAT_health}. Then, this creature is killed.",あなたの生物は100%の{STAT_health}で復活します。その後、この生物は死亡します。,Deine Kreaturen werden mit 100% {STAT_health} wiederbelebt. Dann wird diese Kreatur getötet.,"Vos créatures sont ressuscitées avec 100% de {STAT_health}. Ensuite, cette créature est tuée.","Tus criaturas son resucitadas con 100% de {STAT_health}. Luego, esta criatura es eliminada.","Suas criaturas são ressuscitadas com 100% de {STAT_health}. Então, esta criatura é morta.",Ваши существа воскрешаются со 100% {STAT_health}. Затем это существо погибает.,"Le tue creature vengono resuscitate con il 100% di {STAT_health}. Poi, questa creatura viene uccisa.",你的生物以100%的{STAT_health}復活。然後，此生物被殺死。,你的生物以100%{STAT_health}复活。然后，此生物被杀死。,"당신의 생물들은 100% {STAT_health}로 부활합니다. 그런 다음, 이 생물은 죽습니다.",Twoje stworzenia zostają wskrzeszone ze 100% {STAT_health}. Następnie to stworzenie zostaje zabite.,Ваші істоти воскресають зі 100% {STAT_health}. Потім ця істота гине.,Je wezens worden opgewekt met 100% {STAT_health}. Daarna wordt dit wezen gedood.,"Yaratıkların %100 {STAT_health} ile diriltilir. Ardından, bu yaratık öldürülür."
L_SN_UNSTABLEEQUILIBRIUM,,Unstable Equilibrium,不安定な均衡,Instabiles Gleichgewicht,Équilibre Instable,Equilibrio Inestable,Equilíbrio Instável,Нестабильное Равновесие,Equilibrio Instabile,不穩定平衡,不稳定平衡,불안정한 균형,Niestabilna Równowaga,Нестабільна Рівновага,Instabiel Evenwicht,Kararsız Denge
L_SD_UNSTABLEEQUILIBRIUM,,Your creatures' Current {STAT_health} is set equal to that of the target.,自分のクリーチャーの現在の{STAT_health}が対象のものと同じに設定される。,Die aktuelle {STAT_health} deiner Kreaturen wird auf die des Ziels gesetzt.,La {STAT_health} actuelle de vos créatures est définie comme égale à celle de la cible.,La {STAT_health} Actual de tus criaturas se establece igual a la del objetivo.,A {STAT_health} atual das suas criaturas é definida como igual à do alvo.,Текущее {STAT_health} ваших существ устанавливается равным таковому у цели.,Le {STAT_health} Attuali delle tue creature vengono impostate uguali a quelle del bersaglio.,你的生物的當前{STAT_health}被設定為與目標相同。,你的生物的当前{STAT_health}被设为与目标相等。,당신의 생물의 현재 {STAT_health}가 대상의 것과 동일하게 설정됩니다.,Aktualne {STAT_health} twoich stworzeń zostaje ustawione na poziom celu.,Поточне {STAT_health} ваших істот встановлюється рівним цільовому.,De huidige {STAT_health} van je wezens wordt gelijk aan die van het doelwit.,"Yaratıklarınızın Mevcut {STAT_health} değeri, hedefinkine eşit olarak ayarlanır."
L_SN_WORDSOFENCOURAGEMENT,,Words of Encouragement,励ましの言葉,Worte der Ermutigung,Mots d'Encouragement,Palabras de Aliento,Palavras de Encorajamento,Слова Поддержки,Parole di Incoraggiamento,鼓勵之言,鼓励之语,격려의 말,Słowa Otuchy,Слова Підтримки,Woorden van Aanmoediging,Cesaret Sözleri
L_SD_WORDSOFENCOURAGEMENT,,Target recovers a small amount of {STAT_health} 3 times.,対象は{STAT_health}を少量、3回回復する。,Ziel erhält 3 Mal eine kleine Menge an {STAT_health} zurück.,La cible récupère une petite quantité de {STAT_health} 3 fois.,El objetivo recupera una pequeña cantidad de {STAT_health} 3 veces.,O alvo recupera uma pequena quantidade de {STAT_health} 3 vezes.,Цель восстанавливает небольшое количество {STAT_health} 3 раза.,Il bersaglio recupera una piccola quantità di {STAT_health} 3 volte.,目標恢復少量{STAT_health} 3次。,目标恢复少量{STAT_health}3次。,대상은 {STAT_health}를 3번에 걸쳐 소량 회복합니다.,Cel odzyskuje niewielką ilość {STAT_health} 3 razy.,Ціль відновлює невелику кількість {STAT_health} 3 рази.,Doelwit herstelt 3 keer een kleine hoeveelheid {STAT_health}.,Hedef 3 kez az miktarda {STAT_health} kazanır.
L_SN_PURELOVE,,Pure Love,純愛,Reine Liebe,Amour Pur,Amor Puro,Amor Puro,Чистая Любовь,Amore Puro,純愛,纯爱,순수한 사랑,Czysta Miłość,Чиста Любов,Zuivere Liefde,Saf Aşk
L_SD_PURELOVE,,All creatures gain a massive amount of Maximum {STAT_health}.,すべての生物は{STAT_health}の最大値が大幅に増加する。,Alle Kreaturen erhalten eine massive Menge an maximalem {STAT_health}.,Toutes les créatures gagnent une quantité massive de {STAT_health} maximum.,Todas las criaturas ganan una cantidad masiva de {STAT_health} máximo.,Todas as criaturas ganham uma quantidade massiva de {STAT_health} Máximo.,Все существа получают огромное количество Максимального {STAT_health}.,Tutte le creature ottengono una quantità massiccia di {STAT_health} Massima.,所有生物獲得大量的最大{STAT_health}。,所有生物获得巨量最大{STAT_health}。,모든 생물이 최대 {STAT_health}를 대량으로 획득합니다.,Wszystkie stworzenia zyskują ogromną ilość Maksymalnego {STAT_health}.,Усі істоти отримують величезну кількість Максимального {STAT_health}.,Alle wezens krijgen een enorme hoeveelheid Maximale {STAT_health}.,"Tüm yaratıklar, Maksimum {STAT_health} değerinde büyük bir artış kazanır."
L_SN_DOGPILE,,Dogpile,ドッグパイル,Rudel,Mêlée générale,Montón de perros,Montinho,Куча-мала,Mischia,群毆,围攻,개떼기,Zbiorowy atak,Купа собак,Hondenstapel,Grup Saldırısı
L_SD_DOGPILE,,"Target takes a moderate amount of damage, plus 5% damage for each stack of minions the caster has.",対象に中程度のダメージを与え、さらに詠唱者が持つミニオンのスタック1つにつき5%のダメージを追加で与える。,"Ziel erleidet eine moderate Menge Schaden, plus 5% Schaden für jeden Stapel Diener, den der Zauberwirker besitzt.","La cible subit une quantité modérée de dégâts, plus 5% de dégâts pour chaque pile de sbires que possède le lanceur.","El objetivo recibe una cantidad moderada de daño, más un 5% de daño por cada acumulación de esbirros que tenga el lanzador.","O alvo recebe uma quantidade moderada de dano, mais 5% de dano para cada acúmulo de lacaios que o conjurador possui.","Цель получает умеренный урон, плюс 5% урона за каждый стак миньонов у заклинателя.","Il bersaglio subisce una quantità moderata di danni, più il 5% di danni per ogni cumulo di servitori che possiede l'incantatore.",目標受到中等程度的傷害，再加上施法者每有一層僕從疊加，額外增加5%的傷害。,目标受到中量伤害，施法者每有一层仆从，伤害增加5%。,"대상은 적당한 양의 피해를 입고, 시전자가 보유한 하수인 중첩당 5%의 추가 피해를 입습니다.","Cel otrzymuje umiarkowane obrażenia, plus 5% obrażeń za każdy stos sługusów, który posiada rzucający.","Ціль отримує помірну кількість пошкоджень, плюс 5% пошкоджень за кожен стак посіпак, які має заклинач.","Doelwit neemt een gemiddelde hoeveelheid schade, plus 5% schade voor elke stapel handlangers die de magiër heeft.","Hedef orta miktarda hasar alır ve buna ek olarak, büyücünün sahip olduğu her yardakçı yığını için %5 daha fazla hasar alır."
L_SN_PYROBURST,,Pyroburst,パイロバースト,Feuerexplosion,Explosion Pyro,Pirofuria,Explosão Piro,Огненный взрыв,Esplosione Infuocata,烈焰爆發,烈焰爆发,파이어버스트,Wybuch Ognia,Вогнеспалах,Vuuruitbarsting,Alevpatlama
L_SD_PYROBURST,,"Target takes a small amount of damage, or a massive amount of damage if they are afflicted with {CONDNAME_DEBUFF_BOMB}.",対象に少量のダメージを与える。{CONDNAME_DEBUFF_BOMB}状態の場合は大量のダメージを与える。,"Ziel erleidet einen geringen Schaden oder einen massiven Schaden, wenn es von {CONDNAME_DEBUFF_BOMB} betroffen ist.","La cible subit une petite quantité de dégâts, ou une quantité massive de dégâts si elle est affligée par {CONDNAME_DEBUFF_BOMB}.","El objetivo recibe una pequeña cantidad de daño, o una cantidad masiva de daño si está afligido con {CONDNAME_DEBUFF_BOMB}.","O alvo sofre uma pequena quantidade de dano, ou uma quantidade massiva de dano se estiver afligido com {CONDNAME_DEBUFF_BOMB}.","Цель получает небольшой урон или огромный урон, если на неё наложен эффект {CONDNAME_DEBUFF_BOMB}.","Il bersaglio subisce una piccola quantità di danno, o una quantità massiccia di danno se è afflitto da {CONDNAME_DEBUFF_BOMB}.",目標受到少量傷害，若目標受到{CONDNAME_DEBUFF_BOMB}影響則會受到巨大傷害。,目标受到少量伤害，若目标带有{CONDNAME_DEBUFF_BOMB}则受到巨量伤害。,"대상은 적은 양의 피해를 입거나, {CONDNAME_DEBUFF_BOMB} 상태에 걸려 있다면 엄청난 양의 피해를 입습니다.","Cel otrzymuje niewielkie obrażenia lub ogromne obrażenia, jeśli jest dotknięty {CONDNAME_DEBUFF_BOMB}.","Ціль отримує невелику кількість пошкоджень, або величезну кількість пошкоджень, якщо вона вражена {CONDNAME_DEBUFF_BOMB}.","Doelwit neemt een kleine hoeveelheid schade, of een enorme hoeveelheid schade als ze getroffen zijn door {CONDNAME_DEBUFF_BOMB}.","Hedef az miktarda hasar alır, veya {CONDNAME_DEBUFF_BOMB} etkisi altındaysa büyük miktarda hasar alır."
L_SN_SUPPLICANTSACRIFICE,,Supplicant Sacrifice,嘆願者の生贄,Opfer des Bittstellers,Sacrifice du Suppliant,Sacrificio del Suplicante,Sacrifício do Suplicante,Жертва Просителя,Sacrificio del Supplicante,懇求者獻祭,祈求者的献祭,간청자의 희생,Ofiara Błagalnika,Жертва Благальника,Smeekbede Offer,Yalvaran Kurban
L_SD_SUPPLICANTSACRIFICE,,"Caster is killed, and your creatures gain 3 random minions.",キャスターは殺され、あなたのクリーチャーは3体のランダムな手下を獲得する。,"Der Zauberwirker wird getötet, und deine Kreaturen erhalten 3 zufällige Diener.","Le lanceur est tué, et vos créatures gagnent 3 sbires aléatoires.","El lanzador muere, y tus criaturas ganan 3 esbirros aleatorios.","O lançador é morto, e suas criaturas ganham 3 lacaios aleatórios.","Заклинатель убит, и ваши существа получают 3 случайных прислужника.","L'incantatore viene ucciso, e le tue creature ottengono 3 servitori casuali.",施法者被殺死，你的生物獲得3個隨機手下。,施法者被杀死，你的生物获得3个随机仆从。,"시전자가 사망하고, 당신의 생물들은 3개의 무작위 하수인을 획득합니다.","Rzucający zostaje zabity, a twoje stworzenia zyskują 3 losowych sługusów.","Заклинач гине, і ваші істоти отримують 3 випадкових прислужників.","De werper wordt gedood, en je wezens krijgen 3 willekeurige handlangers.",Büyücü öldürülür ve yaratıklarınız 3 rastgele yardımcı kazanır.
L_SN_ARCHANGEL'SBLESSING,,Archangel's Blessing,大天使の祝福,Segen des Erzengels,Bénédiction de l'Archange,Bendición del Arcángel,Bênção do Arcanjo,Благословение Архангела,Benedizione dell'Arcangelo,大天使的祝福,大天使的祝福,대천사의 축복,Błogosławieństwo Archanioła,Благословення Архангела,Zegen van de Aartsengel,Başmeleğin Lütfu
L_SD_ARCHANGEL'SBLESSING,,Your creatures recover 30% {STAT_health} and gain a random buff.,味方の生物は30%の{STAT_health}を回復し、ランダムな強化効果を獲得する。,Deine Kreaturen regenerieren 30% {STAT_health} und erhalten einen zufälligen Buff.,Vos créatures récupèrent 30% de {STAT_health} et obtiennent un bonus aléatoire.,Tus criaturas recuperan 30% {STAT_health} y obtienen una mejora aleatoria.,Suas criaturas recuperam 30% {STAT_health} e ganham um bônus aleatório.,Ваши существа восстанавливают 30% {STAT_health} и получают случайный бафф.,Le tue creature recuperano il 30% di {STAT_health} e ottengono un potenziamento casuale.,你的生物恢復30%{STAT_health}並獲得一個隨機增益效果。,你的生物恢复30%{STAT_health}并获得一个随机增益。,당신의 생물들은 30% {STAT_health}를 회복하고 무작위 버프를 획득합니다.,Twoje stworzenia odzyskują 30% {STAT_health} i otrzymują losowy buff.,Ваші істоти відновлюють 30% {STAT_health} та отримують випадковий бафф.,Je wezens herstellen 30% {STAT_health} en krijgen een willekeurige buff.,Yaratıkların %30 {STAT_health} iyileşir ve rastgele bir güçlendirme kazanır.
