action_token,file,row,english_count,german_count,english,german
{ACTION_attacked},ui.csv,1957,1,1,"After the bearer is {ACTION_attacked} while it is {ACTION_provoking}, it gains 10% Maximum {STAT_health}.","Nachdem der Träger {ACTION_attacked} wurde, während er {ACTION_provoking} ist, erhält er 10% seiner maximalen {STAT_health}."
{ACTION_provoking},ui.csv,1957,1,1,"After the bearer is {ACTION_attacked} while it is {ACTION_provoking}, it gains 10% Maximum {STAT_health}.","Nachdem der Träger {ACTION_attacked} wurde, während er {ACTION_provoking} ist, erhält er 10% seiner maximalen {STAT_health}."
{ACTION_provoking},ui.csv,1958,1,1,The bearer has 50% more {STAT_defense} while it is {ACTION_provoking}.,"Der Träger hat 50% mehr {STAT_defense}, während er {ACTION_provoking} ist."
{ACTION_attacks},ui.csv,1959,1,1,This relic {ACTION_attacks} 2 additional times.,Dieses Relikt {ACTION_attacks} 2 zusätzliche Male.
{ACTION_attacked},ui.csv,1960,1,1,"After the bearer is {ACTION_attacked} while it is {ACTION_provoking}, it recovers 20% {STAT_health}.","Nachdem der Träger {ACTION_attacked} wurde, während er {ACTION_provoking} ist, regeneriert er 20% {STAT_health}."
{ACTION_provoking},ui.csv,1960,1,1,"After the bearer is {ACTION_attacked} while it is {ACTION_provoking}, it recovers 20% {STAT_health}.","Nachdem der Träger {ACTION_attacked} wurde, während er {ACTION_provoking} ist, regeneriert er 20% {STAT_health}."
{ACTION_provoking},ui.csv,1962,1,1,"While the bearer is {ACTION_provoking}, this relic always deals critical damage.","Während der Träger {ACTION_provoking} ist, verursacht diese Relikt immer kritischen Schaden."
{ACTION_attacked},ui.csv,1963,1,1,"After the bearer is {ACTION_attacked} 3 times in one turn, this relic {ACTION_casts} 5 random Arrow spells.","Nachdem der Träger in einem Zug 3 Mal {ACTION_attacked} wurde, {ACTION_casts} diese Relikt 5 zufällige Pfeil-Zauber."
{ACTION_casts},ui.csv,1963,1,1,"After the bearer is {ACTION_attacked} 3 times in one turn, this relic {ACTION_casts} 5 random Arrow spells.","Nachdem der Träger in einem Zug 3 Mal {ACTION_attacked} wurde, {ACTION_casts} diese Relikt 5 zufällige Pfeil-Zauber."
{ACTION_attacked},ui.csv,1965,1,1,"After the bearer {ACTION_attacks} or is {ACTION_attacked}, this relic also {ACTION_attacks} that enemy.","Nachdem der Träger {ACTION_attacks} oder {ACTION_attacked} wird, {ACTION_attacks} diese Relikt ebenfalls diesen Feind."
{ACTION_attacks},ui.csv,1965,2,2,"After the bearer {ACTION_attacks} or is {ACTION_attacked}, this relic also {ACTION_attacks} that enemy.","Nachdem der Träger {ACTION_attacks} oder {ACTION_attacked} wird, {ACTION_attacks} diese Relikt ebenfalls diesen Feind."
{ACTION_attacks},ui.csv,1966,1,1,"After this relic {ACTION_attacks}, it afflicts its target with {CONDNAME_DEBUFF_POISON}.","Nachdem diese Relikt {ACTION_attacks}, belegt sie ihr Ziel mit {CONDNAME_DEBUFF_POISON}."
{ACTION_defends},ui.csv,1970,1,1,"After an enemy {ACTION_defends} or {ACTION_provokes}, this relic afflicts it with {CONDNAME_DEBUFF_POISON}.","Nachdem ein Feind {ACTION_defends} oder {ACTION_provokes}, belegt diese Relikt ihn mit {CONDNAME_DEBUFF_POISON}."
{ACTION_provokes},ui.csv,1970,1,1,"After an enemy {ACTION_defends} or {ACTION_provokes}, this relic afflicts it with {CONDNAME_DEBUFF_POISON}.","Nachdem ein Feind {ACTION_defends} oder {ACTION_provokes}, belegt diese Relikt ihn mit {CONDNAME_DEBUFF_POISON}."
{ACTION_attacks},ui.csv,1971,1,1,"After this relic {ACTION_attacks}, it increases the bearer's highest stat by 5%.","Nachdem diese Relikt {ACTION_attacks}, erhöht sie den höchsten Wert des Trägers um 5%."
{ACTION_attacks},ui.csv,1974,1,1,This relic {ACTION_attacks} 1 additional time for each enemy afflicted with {CONDNAME_DEBUFF_POISON}.,"Dieses Relikt {ACTION_attacks} 1 zusätzliches Mal für jeden Feind, der mit {CONDNAME_DEBUFF_POISON} belegt ist."
{ACTION_attacked},ui.csv,1975,1,1,"After the bearer {ACTION_attacks} or is {ACTION_attacked}, it afflicts the enemy with {CONDNAME_DEBUFF_STONE}.","Nachdem der Träger {ACTION_attacks} oder {ACTION_attacked} wird, belegt er den Gegner mit {CONDNAME_DEBUFF_STONE}."
{ACTION_attacks},ui.csv,1975,1,1,"After the bearer {ACTION_attacks} or is {ACTION_attacked}, it afflicts the enemy with {CONDNAME_DEBUFF_STONE}.","Nachdem der Träger {ACTION_attacks} oder {ACTION_attacked} wird, belegt er den Gegner mit {CONDNAME_DEBUFF_STONE}."
{ACTION_attacks},ui.csv,1976,2,2,"After the bearer {ACTION_attacks}, this relic {ACTION_attacks} the enemy as well.","Nachdem der Träger {ACTION_attacks}, {ACTION_attacks} dieses Relikt den Feind ebenfalls."
{ACTION_casts},ui.csv,1977,1,1,"After the bearer takes damage while it is {ACTION_defending} or {ACTION_provoking}, this relic {ACTION_casts} [icons,1976]Petrify on the enemy.","Nachdem der Träger Schaden erleidet, während er {ACTION_defending} oder {ACTION_provoking} ist, {ACTION_casts} diese Relikt [icons,1976]Versteinern auf den Feind."
{ACTION_defending},ui.csv,1977,1,1,"After the bearer takes damage while it is {ACTION_defending} or {ACTION_provoking}, this relic {ACTION_casts} [icons,1976]Petrify on the enemy.","Nachdem der Träger Schaden erleidet, während er {ACTION_defending} oder {ACTION_provoking} ist, {ACTION_casts} diese Relikt [icons,1976]Versteinern auf den Feind."
{ACTION_provoking},ui.csv,1977,1,1,"After the bearer takes damage while it is {ACTION_defending} or {ACTION_provoking}, this relic {ACTION_casts} [icons,1976]Petrify on the enemy.","Nachdem der Träger Schaden erleidet, während er {ACTION_defending} oder {ACTION_provoking} ist, {ACTION_casts} diese Relikt [icons,1976]Versteinern auf den Feind."
{ACTION_attacks},ui.csv,1980,1,1,"After the bearer {ACTION_defends} or {ACTION_provokes}, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger {ACTION_defends} oder {ACTION_provokes}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_defends},ui.csv,1980,1,1,"After the bearer {ACTION_defends} or {ACTION_provokes}, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger {ACTION_defends} oder {ACTION_provokes}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_provokes},ui.csv,1980,1,1,"After the bearer {ACTION_defends} or {ACTION_provokes}, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger {ACTION_defends} oder {ACTION_provokes}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_attacks},ui.csv,1983,1,1,"After this relic {ACTION_attacks} an enemy with {CONDNAME_DEBUFF_STONE}, it has a 10% chance to kill it.","Nachdem diese Relikt einen Feind mit {CONDNAME_DEBUFF_STONE} {ACTION_attacks}, besteht eine 10% Chance, ihn zu töten."
{ACTION_attacks},ui.csv,1985,1,1,"At the start of the bearer's turn (other than its first turn), this relic {ACTION_attacks} a random enemy for every 2 turns the bearer has taken in the current battle.","Zu Beginn des Zuges des Trägers (außer seinem ersten Zug) {ACTION_attacks} diese Relikt einen zufälligen Feind für alle 2 Züge, die der Träger in der aktuellen Schlacht ausgeführt hat."
{ACTION_cast},ui.csv,1987,1,1,"At the end of each creature's turn, this relic has a 5% chance to {ACTION_cast} [icons,1984]Timewalk on the bearer.","Am Ende des Zuges jeder Kreatur hat diese Relikt eine 5% Chance, [icons,1984]Zeitsprung auf den Träger zu {ACTION_cast}."
{ACTION_casts},ui.csv,1993,1,1,"At the end of the bearer's turn (other than its first turn), this relic {ACTION_casts} [icons,1984]Death Blossom.","Am Ende des Zuges des Trägers (außer seinem ersten Zug) {ACTION_casts} diese Relikt [icons,1984]Todesblüte."
{ACTION_casts},ui.csv,1995,2,2,"After the bearer manually {ACTION_casts} a spell, this relic {ACTION_casts} a random spell as well.","Nachdem der Träger manuell einen Zauber {ACTION_casts}, {ACTION_casts} diese Relikt ebenfalls einen zufälligen Zauber."
{ACTION_cast},ui.csv,1996,1,1,The bearer deals 5% more damage with spells for each time it has {ACTION_cast} a spell in the current battle.,"Der Träger verursacht 5% mehr Schaden mit Zaubern für jedes Mal, wenn er im aktuellen Kampf einen Zauber {ACTION_cast} hat."
{ACTION_cast},ui.csv,1997,1,1,This relic and its bearer gain 5% more stats from all sources for each time this relic has {ACTION_cast} a spell in the current battle.,"Dieses Relikt und sein Träger erhalten 5% mehr Attribute aus allen Quellen für jedes Mal, wenn dieses Relikt im aktuellen Kampf einen Zauber {ACTION_cast} hat."
{ACTION_cast},ui.csv,1998,1,1,This relic and its bearer have 5% more {STAT_intelligence} for each time it and this relic have {ACTION_cast} a spell in the current battle.,"Dieses Relikt und sein Träger haben 5% mehr {STAT_intelligence} für jedes Mal, wenn es und dieses Relikt einen Zauber im aktuellen Kampf {ACTION_cast} haben."
{ACTION_cast},ui.csv,1999,1,1,The bearer's healing and stat-modifying spells have 10% more potency for each time this relic has {ACTION_cast} a spell in the current battle.,"Der Träger erhält 10% mehr Wirksamkeit für Heilungs- und Attribut-verändernde Zauber für jedes Mal, wenn diese Relikt im aktuellen Kampf einen Zauber {ACTION_cast} hat."
{ACTION_attacks},ui.csv,2000,1,1,"After this relic {ACTION_casts} a spell, it also {ACTION_attacks} a random enemy.","Nachdem diese Relikt einen Zauber {ACTION_casts}, {ACTION_attacks} sie auch einen zufälligen Gegner."
{ACTION_casts},ui.csv,2000,1,1,"After this relic {ACTION_casts} a spell, it also {ACTION_attacks} a random enemy.","Nachdem diese Relikt einen Zauber {ACTION_casts}, {ACTION_attacks} sie auch einen zufälligen Gegner."
{ACTION_cast},ui.csv,2001,1,1,"If the bearer has {ACTION_cast} spells at least 5 times in the current battle, its Spell Gems do not consume any {STAT_charges}.","Wenn der Träger im aktuellen Kampf mindestens 5 Mal {ACTION_cast} Zauber gewirkt hat, verbrauchen seine Zaubersteine keine {STAT_charges}."
{ACTION_cast},ui.csv,2002,1,1,The bearer takes 3% less damage for each time it and this relic have {ACTION_cast} a spell in the current battle.,"Der Träger erleidet 3% weniger Schaden für jedes Mal, wenn er und diese Relikt im aktuellen Kampf einen Zauber {ACTION_cast} haben."
{ACTION_cast},ui.csv,2003,1,1,"If the bearer has {ACTION_cast} spells at least 10 times in the current battle, the potency of its attacks is based on 120% of its {STAT_intelligence} rather than its {STAT_attack}.","Wenn der Träger im aktuellen Kampf mindestens 10 Mal {ACTION_cast} Zauber gewirkt hat, basiert die Stärke seiner Angriffe auf 120% seiner {STAT_intelligence} anstatt auf seinem {STAT_attack}."
{ACTION_casts},ui.csv,2004,1,1,"At the start of the bearer's turn, it {ACTION_casts} [icons,1972]Glory.","Zu Beginn des Zuges des Trägers {ACTION_casts} dieser [icons,1972]Ruhm."
{ACTION_attacks},ui.csv,2005,1,1,"After the bearer is damaged by an attack or spell, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger durch einen Angriff oder Zauber schaden erlitten hat, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_provokes},ui.csv,2008,1,1,"At the end of the bearer's turn, it {ACTION_provokes} and gains 10% Current and Maximum {STAT_health}.",Am Ende des Zuges des Trägers {ACTION_provokes} dieser und erhält 10% aktuelles und maximales {STAT_health}.
{ACTION_attacks},ui.csv,2011,1,1,"After the bearer {ACTION_provokes}, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger {ACTION_provokes}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_provokes},ui.csv,2011,1,1,"After the bearer {ACTION_provokes}, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger {ACTION_provokes}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_attacks},ui.csv,2012,1,1,"When the bearer {ACTION_attacks} or {ACTION_casts} a spell, the damage has a 35% chance to be based on its Current {STAT_health} instead of {STAT_attack} or {STAT_intelligence}.","Wenn der Träger {ACTION_attacks} oder {ACTION_casts} einen Zauber, besteht eine 35% Chance, dass der Schaden auf seinem aktuellen {STAT_health} anstatt auf {STAT_attack} oder {STAT_intelligence} basiert."
{ACTION_casts},ui.csv,2012,1,1,"When the bearer {ACTION_attacks} or {ACTION_casts} a spell, the damage has a 35% chance to be based on its Current {STAT_health} instead of {STAT_attack} or {STAT_intelligence}.","Wenn der Träger {ACTION_attacks} oder {ACTION_casts} einen Zauber, besteht eine 35% Chance, dass der Schaden auf seinem aktuellen {STAT_health} anstatt auf {STAT_attack} oder {STAT_intelligence} basiert."
{ACTION_attacks},ui.csv,2016,1,1,"At the start of the bearer's turn, this relic {ACTION_attacks} a random enemy for each minion the bearer has. These attacks deal 25% normal damage.","Zu Beginn des Zuges des Trägers {ACTION_attacks} diese Relikt einen zufälligen Gegner für jeden Diener, den der Träger hat. Diese Angriffe verursachen 25% des normalen Schadens."
{ACTION_attacks},ui.csv,2017,1,1,"After this relic {ACTION_attacks}, the bearer gains 1 stack of {CONDNAME_MINION_SPIDERLING}.","Nachdem diese Relikt {ACTION_attacks}, erhält der Träger 1 Stapel {CONDNAME_MINION_SPIDERLING}."
{ACTION_cast},ui.csv,2019,1,1,The bearer's spells that interact with minions are {ACTION_cast} 2 additional times.,"Der Träger wirkt Zauber, die mit Dienern interagieren, 2 zusätzliche Male {ACTION_cast}."
{ACTION_attacks},ui.csv,2021,1,1,"After this relic {ACTION_attacks}, the bearer gains 1 stack of {CONDNAME_MINION_UNSTABLEHORROR}.","Nachdem diese Relikt {ACTION_attacks}, erhält der Träger 1 Stapel {CONDNAME_MINION_UNSTABLEHORROR}."
{ACTION_attacks},ui.csv,2022,1,1,"After the bearer {ACTION_attacks} or {ACTION_casts} a spell, it gains 1 stack of {CONDNAME_MINION_DIREWOLF}.","Nachdem der Träger {ACTION_attacks} oder {ACTION_casts} einen Zauber, erhält er 1 Stapel {CONDNAME_MINION_DIREWOLF}."
{ACTION_casts},ui.csv,2022,1,1,"After the bearer {ACTION_attacks} or {ACTION_casts} a spell, it gains 1 stack of {CONDNAME_MINION_DIREWOLF}.","Nachdem der Träger {ACTION_attacks} oder {ACTION_casts} einen Zauber, erhält er 1 Stapel {CONDNAME_MINION_DIREWOLF}."
{ACTION_casts},ui.csv,2024,1,1,"At the start of the bearer's turn, it {ACTION_casts} [icons,1984]Crucifixion on a random enemy.","Zu Beginn des Zuges des Trägers {ACTION_casts} dieser [icons,1984]Kreuzigung auf einen zufälligen Gegner."
{ACTION_attacks},ui.csv,2025,2,2,"After the bearer {ACTION_attacks}, this relic {ACTION_attacks} the enemy as well.","Nachdem der Träger {ACTION_attacks}, {ACTION_attacks} dieses Relikt den Feind ebenfalls."
{ACTION_attacks},ui.csv,2026,1,1,"After this relic {ACTION_attacks}, the bearer has a 35% chance to gain a random buff.","Nachdem diese Relikt {ACTION_attacks}, hat der Träger eine 35% Chance, einen zufälligen Buff zu erhalten."
{ACTION_casts},ui.csv,2029,1,1,"After the bearer manually {ACTION_casts} a spell, this relic casts a copy of that spell as well.","Nachdem der Träger manuell einen Zauber {ACTION_casts}, wirkt diese Relikt ebenfalls eine Kopie dieses Zaubers."
{ACTION_casts},ui.csv,2030,1,1,"After this relic {ACTION_casts} a spell, a random enemy is afflicted with a random debuff.","Nachdem diese Relikt einen Zauber {ACTION_casts}, wird ein zufälliger Gegner mit einem zufälligen Debuff belegt."
{ACTION_attacks},ui.csv,2032,1,1,"After this relic {ACTION_attacks}, its master gains 20% of a random stat.","Nachdem diese Relikt {ACTION_attacks}, erhält ihr Meister 20% eines zufälligen Attributs."
{ACTION_casts},ui.csv,2033,1,1,"After this relic {ACTION_casts} a spell, a random enemy loses a random stat equal to 30% of the bearer's highest stat.","Nachdem diese Relikt einen Zauber {ACTION_casts}, verliert ein zufälliger Gegner einen zufälligen Attribut in Höhe von 30% des höchsten Attributs des Trägers."
{ACTION_casts},ui.csv,2034,1,1,"At the end of the bearer's turn, this relic {ACTION_casts} 1 random spell for each turn its bearer has taken in the current battle.","Am Ende des Zuges des Trägers {ACTION_casts} diese Relikt 1 zufälligen Zauber für jeden Zug, den ihr Träger in der aktuellen Schlacht ausgeführt hat."
{ACTION_attacks},ui.csv,2035,1,1,"At the end of each enemy's turn, this relic {ACTION_attacks} a random enemy if the bearer didn't take any damage.","Am Ende des Zuges jedes Feindes {ACTION_attacks} diese Relikt einen zufälligen Feind, wenn der Träger keinen Schaden erlitten hat."
{ACTION_attacks},ui.csv,2036,1,1,"After this relic {ACTION_attacks}, the bearer gains 10% {STAT_defense}.","Nachdem diese Relikt {ACTION_attacks}, erhält der Träger 10% {STAT_defense}."
{ACTION_attacks},ui.csv,2039,1,1,"After this relic {ACTION_attacks}, the bearer gains 10% Maximum {STAT_health}.","Nachdem diese Relikt {ACTION_attacks}, erhält der Träger 10% maximale {STAT_health}."
{ACTION_cast},ui.csv,2040,1,1,"At the end of each enemy's turn, this relic has a 20% chance to {ACTION_cast} [icons,1976]Stone Skin on the bearer.","Am Ende jedes Gegnerzugs hat diese Relikt eine 20% Chance, {ACTION_cast} [icons,1976]Steinhaut auf den Träger zu wirken."
{ACTION_cast},ui.csv,2042,1,1,"At the end of each ally's turn, this relic has a 20% chance to {ACTION_cast} [icons,1976]Iron Skin on the bearer.","Am Ende des Zuges jedes Verbündeten hat diese Relikt eine 20% Chance, {ACTION_cast} [icons,1976]Eisenhaut auf den Träger zu wirken."
{ACTION_attack},ui.csv,2046,1,1,"After the bearer's on-attack or on-cast effects activate, this relic has a 25% chance to {ACTION_attack} a random enemy.","Nachdem die Beim-Angriff- oder Beim-Zaubern-Effekte des Trägers aktiviert wurden, hat diese Relikt eine 25% Chance, einen zufälligen Gegner zu {ACTION_attack}."
{ACTION_attacked},ui.csv,2050,1,1,The bearer's on-attack or on-cast effects activate 1 additional time for every 5 times this relic has {ACTION_attacked} or {ACTION_cast} a spell in the current battle.,"Der Träger aktiviert Effekte bei Angriff oder Zauber 1 zusätzliches Mal für jeweils 5 Mal, die diese Relikt im aktuellen Kampf {ACTION_attacked} oder einen Zauber {ACTION_cast} hat."
{ACTION_cast},ui.csv,2050,1,1,The bearer's on-attack or on-cast effects activate 1 additional time for every 5 times this relic has {ACTION_attacked} or {ACTION_cast} a spell in the current battle.,"Der Träger aktiviert Effekte bei Angriff oder Zauber 1 zusätzliches Mal für jeweils 5 Mal, die diese Relikt im aktuellen Kampf {ACTION_attacked} oder einen Zauber {ACTION_cast} hat."
